50000	0.08	2600	146.9
50000	0.08	2800	177.35
50000	0.08	3000	209.12
50000	0.08	3200	241.85
50000	0.08	3400	275.7
50000	0.09	1800	40.514
50000	0.09	2000	66.003
50000	0.09	2200	92.658
50000	0.09	2400	120.77
50000	0.09	2600	150.04
50000	0.09	2800	180.72
50000	0.09	3000	212.74
50000	0.09	3200	245.74
50000	0.09	3400	279.89
50000	0.1	1800	42.905
50000	0.1	2000	68.553
50000	0.1	2200	95.396
50000	0.1	2400	123.44
50000	0.1	2600	153.19
50000	0.1	2800	183.81
50000	0.1	3000	216.08
50000	0.1	3200	249.35
50000	0.1	3400	284.07
55000	-0.05	1800	96.454
55000	-0.05	2000	122.04
55000	-0.05	2200	148.53
55000	-0.05	2400	85.131
55000	-0.05	2600	107.93
55000	-0.05	2800	130.9
55000	-0.05	3000	153.78
55000	-0.05	3200	176.3
55000	-0.05	3400	198.13
55000	-0.04	1800	20.394
55000	-0.04	2000	41.8
55000	-0.04	2200	64.086
55000	-0.04	2400	87.162
55000	-0.04	2600	110.91
55000	-0.04	2800	135.16
55000	-0.04	3000	159.72
55000	-0.04	3200	184.38
55000	-0.04	3400	208.84
55000	-0.03	1800	21.229
55000	-0.03	2000	42.917
55000	-0.03	2200	65.612
55000	-0.03	2400	89.272
55000	-0.03	2600	113.81
55000	-0.03	2800	139.12
55000	-0.03	3000	165.07
55000	-0.03	3200	191.44
55000	-0.03	3400	217.97
55000	-0.02	1800	22.088
55000	-0.02	2000	44.028
55000	-0.02	2200	67.072
55000	-0.02	2400	91.175
55000	-0.02	2600	116.27
55000	-0.02	2800	142.27
55000	-0.02	3000	169.06
55000	-0.02	3200	196.46
55000	-0.02	3400	224.31
55000	-0.01	1800	22.941
55000	-0.01	2000	45.066
55000	-0.01	2200	68.332
55000	-0.01	2400	92.72
55000	-0.01	2600	118.2
55000	-0.01	2800	145.94
55000	-0.01	3000	174.69
55000	-0.01	3200	204.32
55000	-0.01	3400	234.25
55000	0	1800	23.754
55000	0	2000	46.031
55000	0	2200	70.201
55000	0	2400	96.342
55000	0	2600	123.74
55000	0	2800	151.98
55000	0	3000	181.33
55000	0	3200	211.69
55000	0	3400	242.53
55000	0.01	1800	25.21
55000	0.01	2000	49.31
55000	0.01	2200	74.408
55000	0.01	2400	100.83
55000	0.01	2600	128.55
55000	0.01	2800	157.2
55000	0.01	3000	187.05
55000	0.01	3200	217.99
55000	0.01	3400	249.9
55000	0.02	1800	28.518
55000	0.02	2000	52.792
55000	0.02	2200	78.107
55000	0.02	2400	104.77
55000	0.02	2600	132.78
55000	0.02	2800	161.78
55000	0.02	3000	192.37
55000	0.02	3200	223.79
55000	0.02	3400	256.27
55000	0.03	1800	31.427
55000	0.03	2000	55.864
55000	0.03	2200	81.67
55000	0.03	2400	108.56
55000	0.03	2600	136.83
55000	0.03	2800	166.13
55000	0.03	3000	196.72
55000	0.03	3200	228.86
55000	0.03	3400	261.84
55000	0.04	1800	34.265
55000	0.04	2000	58.863
55000	0.04	2200	84.845
55000	0.04	2400	111.95
55000	0.04	2600	140.44
55000	0.04	2800	170.01
55000	0.04	3000	201.23
55000	0.04	3200	233.46
55000	0.04	3400	266.88
55000	0.05	1800	36.786
55000	0.05	2000	61.539
55000	0.05	2200	87.688
55000	0.05	2400	114.98
55000	0.05	2600	143.69
55000	0.05	2800	173.83
55000	0.05	3000	205.05
55000	0.05	3200	237.6
55000	0.05	3400	271.37
55000	0.06	1800	39.282
55000	0.06	2000	64.19
55000	0.06	2200	90.506
55000	0.06	2400	118
55000	0.06	2600	146.94
55000	0.06	2800	177.31
55000	0.06	3000	208.79
55000	0.06	3200	241.63
55000	0.06	3400	275.73
55000	0.07	1800	41.754
55000	0.07	2000	66.818
55000	0.07	2200	93.059
55000	0.07	2400	121
55000	0.07	2600	150.15
55000	0.07	2800	180.46
55000	0.07	3000	212.46
55000	0.07	3200	245.56
55000	0.07	3400	279.94
55000	0.08	1800	43.979
55000	0.08	2000	69.202
55000	0.08	2200	95.623
55000	0.08	2400	123.74
55000	0.08	2600	153.08
55000	0.08	2800	183.61
55000	0.08	3000	215.83
55000	0.08	3200	249.17
55000	0.08	3400	283.52
55000	0.09	1800	45.984
55000	0.09	2000	71.596
55000	0.09	2200	98.191
55000	0.09	2400	126.25
55000	0.09	2600	155.77
55000	0.09	2800	186.76
55000	0.09	3000	218.93
55000	0.09	3200	252.49
55000	0.09	3400	287.35
55000	0.1	1800	48.232
55000	0.1	2000	73.777
55000	0.1	2200	100.54
55000	0.1	2400	129.02
55000	0.1	2600	158.5
55000	0.1	2800	189.69
55000	0.1	3000	222.07
55000	0.1	3200	255.85
55000	0.1	3400	290.95
60000	-0.05	1800	20.889
60000	-0.05	2000	42.436
60000	-0.05	2200	64.941
60000	-0.05	2400	88.338
60000	-0.05	2600	112.53
60000	-0.05	2800	137.39
60000	-0.05	3000	162.74
60000	-0.05	3200	188.4
60000	-0.05	3400	214.12
60000	-0.04	1800	21.625
60000	-0.04	2000	43.403
60000	-0.04	2200	66.246
60000	-0.04	2400	90.122
60000	-0.04	2600	114.99
60000	-0.04	2800	140.77
60000	-0.04	3000	167.36
60000	-0.04	3200	194.61
60000	-0.04	3400	222.35
60000	-0.03	1800	22.395
60000	-0.03	2000	44.387
60000	-0.03	2200	67.526
60000	-0.03	2400	91.8
60000	-0.03	2600	117.17
60000	-0.03	2800	144.42
60000	-0.03	3000	173.1
60000	-0.03	3200	202.29
60000	-0.03	3400	232.24
60000	-0.02	1800	23.168
60000	-0.02	2000	46.332
60000	-0.02	2200	70.763
60000	-0.02	2400	96.468
60000	-0.02	2600	123.44
60000	-0.02	2800	151.27
60000	-0.02	3000	180.62
60000	-0.02	3200	210.67
60000	-0.02	3400	241.66
60000	-0.01	1800	26.718
60000	-0.01	2000	50.415
60000	-0.01	2200	75.115
60000	-0.01	2400	101.13
60000	-0.01	2600	128.46
60000	-0.01	2800	157.09
60000	-0.01	3000	186.98
60000	-0.01	3200	217.69
60000	-0.01	3400	249.47
60000	0	1800	30.097
60000	0	2000	53.985
60000	0	2200	79.214
60000	0	2400	105.51
60000	0	2600	133.15
60000	0	2800	162.14
60000	0	3000	192.45
60000	0	3200	224.01
60000	0	3400	256.4
60000	0.01	1800	33.334
60000	0.01	2000	57.404
60000	0.01	2200	82.834
60000	0.01	2400	109.37
60000	0.01	2600	137.57
60000	0.01	2800	166.88
60000	0.01	3000	197.22
60000	0.01	3200	229.18
60000	0.01	3400	262.36
60000	0.02	1800	36.205
60000	0.02	2000	60.447
60000	0.02	2200	86.063
60000	0.02	2400	112.81
60000	0.02	2600	141.24
60000	0.02	2800	170.81
60000	0.02	3000	201.77
60000	0.02	3200	234.12
60000	0.02	3400	267.49
60000	0.03	1800	38.765
60000	0.03	2000	63.167
60000	0.03	2200	88.955
60000	0.03	2400	116.16
60000	0.03	2600	144.54
60000	0.03	2800	174.65
60000	0.03	3000	205.92
60000	0.03	3200	238.3
60000	0.03	3400	272.31
60000	0.04	1800	41.057
60000	0.04	2000	65.846
60000	0.04	2200	91.803
60000	0.04	2400	119.21
60000	0.04	2600	147.81
60000	0.04	2800	178.14
60000	0.04	3000	209.66
60000	0.04	3200	242.32
60000	0.04	3400	276.64
60000	0.05	1800	43.553
60000	0.05	2000	68.27
60000	0.05	2200	94.406
60000	0.05	2400	121.99
60000	0.05	2600	151.04
60000	0.05	2800	181.32
60000	0.05	3000	213.07
60000	0.05	3200	245.97
60000	0.05	3400	280.54
60000	0.06	1800	45.604
60000	0.06	2000	70.7
60000	0.06	2200	97.004
60000	0.06	2400	124.76
60000	0.06	2600	153.77
60000	0.06	2800	184.25
60000	0.06	3000	216.2
60000	0.06	3200	249.6
60000	0.06	3400	284.14
60000	0.07	1800	47.669
60000	0.07	2000	72.911
60000	0.07	2200	99.378
60000	0.07	2400	127.31
60000	0.07	2600	156.5
60000	0.07	2800	187.17
60000	0.07	3000	219.32
60000	0.07	3200	252.93
60000	0.07	3400	287.68
60000	0.08	1800	49.743
60000	0.08	2000	75.138
60000	0.08	2200	101.77
60000	0.08	2400	129.66
60000	0.08	2600	159.24
60000	0.08	2800	190.1
60000	0.08	3000	222.21
60000	0.08	3200	256.01
60000	0.08	3400	290.97
60000	0.09	1800	51.634
60000	0.09	2000	77.179
60000	0.09	2200	103.97
60000	0.09	2400	132.03
60000	0.09	2600	161.79
60000	0.09	2800	192.84
60000	0.09	3000	225.14
60000	0.09	3200	259.12
60000	0.09	3400	294.27
60000	0.1	1800	53.552
60000	0.1	2000	79.252
60000	0.1	2200	106.21
60000	0.1	2400	134.45
60000	0.1	2600	164.18
60000	0.1	2800	195.4
60000	0.1	3000	228.12
60000	0.1	3200	262.06
60000	0.1	3400	297.39
